geneId,diseaseId,score,ei,el,yearInitial,yearFinal,g_source
26227,C0265218,0.65,1.00,strong,2005,2019,ALL
26227,C1866174,0.70,1.00,NULL,2000,2014,ALL
26227,C4551478,0.60,1.00,NULL,2000,2014,ALL
26503,C0342853,0.60,1.00,NULL,1999,2019,ALL
26503,C1096902,0.79,1.00,strong,1999,2018,ALL
26503,C1096903,0.80,1.00,strong,1999,2019,ALL
26580,C0023787,0.70,1.00,NULL,2002,2019,ALL
26580,C0221032,0.70,0.97,strong,2001,2019,ALL
26580,C1720863,1.00,1.00,NULL,2001,2019,ALL
26580,C1833308,0.76,1.00,NULL,2000,2019,ALL
26580,C2931276,0.80,1.00,NULL,2001,2019,ALL
26580,C4014700,0.72,1.00,NULL,2004,2019,ALL
26585,C1832587,0.61,1.00,strong,2003,2016,ALL
27032,C0085106,0.80,0.96,NULL,1995,2019,ALL
27034,C1969809,0.73,1.00,definitive,2003,2018,ALL
27086,C4013764,0.70,1.00,strong,2010,2017,ALL
27185,C0011581,0.60,1.00,NULL,2007,2019,ALL
27185,C0036341,0.60,0.95,NULL,2001,2020,ALL
27185,C0041696,0.80,1.00,NULL,2006,2018,ALL
28956,C1835829,0.60,1.00,NULL,2017,2017,ALL
28982,C1836916,0.76,1.00,NULL,2010,2018,ALL
29072,C0279702,0.70,0.96,NULL,2003,2019,ALL
29072,C4085873,0.71,1.00,strong,2012,2018,ALL
29110,C0002736,0.70,1.00,strong,2015,2019,ALL
29110,C4225325,0.70,1.00,strong,2015,2015,ALL
29110,C4693542,0.60,1.00,strong,2012,2015,ALL
29851,C0009447,0.80,1.00,NULL,2001,2017,ALL
29968,C0265218,0.61,1.00,moderate,2014,2019,ALL
29968,C1970253,0.71,1.00,NULL,2007,2020,ALL
29968,C4015019,0.61,1.00,strong,2007,2017,ALL
30009,C0004096,0.70,0.94,NULL,2002,2019,ALL
30061,C1853733,1.00,1.00,NULL,1999,2019,ALL
30813,C1835677,0.70,1.00,NULL,2002,2011,ALL
30813,C3280099,0.70,1.00,moderate,2004,2004,ALL
50506,C0010308,0.90,0.98,strong,2002,2019,ALL
50506,C1846632,0.70,1.00,strong,2002,2018,ALL
50507,C0020538,0.60,1.00,NULL,2007,2019,ALL
50943,C0342288,1.00,0.97,NULL,1991,2019,ALL
50964,C0265301,0.60,1.00,NULL,1999,2019,ALL
50964,C0432272,0.90,1.00,strong,1986,2019,ALL
50964,C2675746,0.73,1.00,strong,2011,2017,ALL
50964,C4551483,0.80,1.00,strong,2001,2013,ALL
51008,C4225176,0.60,1.00,strong,2018,2018,ALL
51062,C2931355,0.75,1.00,NULL,2001,2018,ALL
51062,C3150972,0.70,1.00,NULL,2001,2015,ALL
51083,C4225318,0.60,1.00,limited,2015,2015,ALL
51196,C1853124,0.71,1.00,NULL,2006,2010,ALL
51422,C0043202,0.80,1.00,NULL,1977,2016,ALL
51422,C1833236,0.70,1.00,NULL,1977,2018,ALL
51422,C1849813,0.70,1.00,NULL,1977,2016,ALL
51473,C1857750,0.70,1.00,moderate,2015,2016,ALL
51473,C4015542,0.61,1.00,NULL,2012,2020,ALL
51473,C4479344,0.74,1.00,NULL,2015,2018,ALL
51741,C0014859,0.60,1.00,NULL,2012,2012,ALL
51741,C0546837,0.61,1.00,NULL,2004,2004,ALL
51741,C3280452,0.73,1.00,NULL,2014,2019,ALL
51741,C4015519,0.70,1.00,NULL,2014,2015,ALL
51750,C0265965,0.69,1.00,strong,2013,2018,ALL
51750,C1800706,0.63,1.00,NULL,2015,2018,ALL
51750,C3554656,0.70,1.00,NULL,2009,2018,ALL
51750,C4225346,0.70,1.00,NULL,2009,2018,ALL
51752,C0004943,0.70,1.00,NULL,2013,2020,ALL
53335,C4310833,0.60,1.00,NULL,2016,2018,ALL
53345,C0400966,0.60,0.96,limited,2014,2020,ALL
54187,C1864872,0.70,1.00,strong,2016,2016,ALL
54209,C0002395,0.70,0.98,limited,2007,2020,ALL
54209,C0497327,0.70,1.00,strong,2005,2020,ALL
54209,C4748657,0.60,1.00,NULL,2002,2017,ALL
54332,C0007959,0.70,0.99,moderate,1993,2019,ALL
54332,C1842197,0.70,1.00,NULL,1985,2005,ALL
54332,C1842983,0.91,1.00,NULL,1985,2017,ALL
54332,C1843183,0.70,1.00,NULL,2003,2005,ALL
54332,C1859198,0.77,1.00,NULL,1985,2018,ALL
54567,C4225271,0.60,1.00,NULL,2015,2018,ALL
54583,C1853286,0.70,1.00,strong,2006,2007,ALL
54658,C0010324,1.00,0.98,NULL,1992,2019,ALL
54658,C0017551,0.80,1.00,strong,1995,2020,ALL
54658,C0270210,0.70,1.00,NULL,2000,2013,ALL
54658,C2931132,0.80,1.00,strong,1993,2018,ALL
54790,C3463824,0.80,0.97,limited,2009,2020,ALL
54806,C0431399,0.70,0.97,NULL,2004,2019,ALL
54806,C1837713,0.90,1.00,NULL,1992,2017,ALL
54880,C0796016,0.65,1.00,NULL,2004,2018,ALL
54880,C1846265,0.80,1.00,strong,2004,2020,ALL
54901,C0011860,0.70,0.98,NULL,2007,2019,ALL
54903,C0431399,0.66,1.00,NULL,2006,2017,ALL
54903,C0752166,0.74,1.00,NULL,2004,2012,ALL
54903,C2673873,0.70,1.00,NULL,1969,2016,ALL
54903,C3714506,0.80,0.93,NULL,1969,2019,ALL
54938,C3151209,0.72,1.00,NULL,2011,2016,ALL
55054,C0010346,0.70,0.95,NULL,2001,2020,ALL
55054,C1970207,0.70,1.00,NULL,2007,2016,ALL
55065,C0035528,0.61,1.00,limited,2007,2017,ALL
55193,C0279702,0.70,1.00,NULL,2011,2020,ALL
55213,C4310680,0.70,1.00,NULL,2016,2016,ALL
55294,C0006142,0.60,1.00,NULL,2001,2019,ALL
55294,C1961099,0.60,0.94,NULL,2007,2019,ALL
55532,C2750442,0.74,1.00,NULL,2012,2018,ALL
55636,C0162809,0.60,1.00,NULL,2006,2018,ALL
55636,C0265354,1.00,0.98,definitive,2004,2020,ALL
55636,C3552553,0.60,1.00,strong,2004,2016,ALL
55835,C0265202,0.71,1.00,NULL,2010,2010,ALL
55835,C1842109,0.71,1.00,strong,2005,2011,ALL
55835,C3888212,0.60,1.00,NULL,2006,2010,ALL
55869,C0270972,0.60,0.96,definitive,2009,2019,ALL
55869,C3550903,0.60,1.00,strong,2012,2019,ALL
56606,C0473219,0.60,1.00,NULL,2008,2019,ALL
56606,C2677549,0.72,1.00,NULL,2008,2019,ALL
56616,C3279948,0.70,1.00,moderate,2011,2016,ALL
56652,C1836439,0.70,1.00,NULL,2001,2019,ALL
56652,C1849096,0.77,1.00,NULL,1997,2019,ALL
56652,C4015307,0.60,1.00,NULL,2010,2014,ALL
57104,C1853136,0.80,1.00,NULL,2007,2019,ALL
57167,C1327918,0.61,1.00,NULL,2007,2007,ALL
57167,C1623209,1.00,1.00,NULL,1984,2019,ALL
57192,C0238286,0.80,0.97,NULL,2000,2020,ALL
57379,C1720956,0.73,1.00,strong,2000,2017,ALL
57498,C4284592,0.63,1.00,NULL,2016,2019,ALL
57534,C3554496,0.70,1.00,NULL,2013,2013,ALL
57674,C1846689,0.60,1.00,NULL,2011,2016,ALL
57817,C0002871,0.70,0.97,NULL,2002,2020,ALL
57817,C0282193,0.60,0.97,NULL,2002,2020,ALL
57817,C1865616,0.70,1.00,NULL,2003,2016,ALL
57817,C2239176,0.60,0.95,NULL,2005,2019,ALL
59067,C4014258,0.70,1.00,moderate,2009,2014,ALL
59272,C0020538,0.60,0.98,NULL,2003,2019,ALL
59341,C0265281,0.80,1.00,NULL,2009,2020,ALL
59341,C0432227,0.76,1.00,NULL,2008,2014,ALL
59341,C0751335,0.74,1.00,NULL,2003,2017,ALL
59341,C1838492,0.70,1.00,NULL,2010,2012,ALL
59341,C1847406,0.71,1.00,NULL,2011,2019,ALL
59341,C1853710,0.74,1.00,NULL,2005,2020,ALL
59341,C1868616,0.73,1.00,NULL,2010,2012,ALL
59341,C3159322,0.71,1.00,NULL,2010,2010,ALL
64127,C0009324,0.70,0.91,NULL,1998,2019,ALL
64127,C0010346,1.00,0.94,moderate,1998,2019,ALL
64127,C1861303,0.80,0.98,strong,1985,2020,ALL
64127,C4310620,0.67,1.00,NULL,2011,2019,ALL
64135,C0024141,0.70,1.00,NULL,2006,2019,ALL
64135,C0393591,0.70,1.00,strong,2014,2019,ALL
64135,C0432254,0.69,1.00,strong,2015,2019,ALL
64135,C3888244,0.61,1.00,NULL,2014,2020,ALL
64135,C4225427,0.60,1.00,strong,2015,2017,ALL
64170,C1859353,0.70,1.00,strong,2009,2013,ALL
64221,C4551964,0.80,1.00,NULL,2004,2015,ALL
64240,C0342907,0.80,0.98,NULL,2000,2020,ALL
64241,C0342907,1.00,1.00,NULL,2000,2019,ALL
64324,C0023467,0.70,1.00,strong,2002,2019,ALL
64324,C0175695,0.70,0.99,definitive,2002,2019,ALL
64324,C0265210,0.65,1.00,strong,2003,2015,ALL
64324,C4551477,0.61,1.00,NULL,2002,2019,ALL
64421,C1865370,0.91,1.00,strong,2001,2015,ALL
64421,C2700553,0.75,1.00,NULL,1997,2015,ALL
64805,C1853278,0.80,1.00,NULL,2001,2015,ALL
64919,C4310656,0.70,1.00,limited,2016,2018,ALL
65018,C0030567,0.60,0.99,NULL,2002,2020,ALL
65018,C0242422,0.70,1.00,NULL,2001,2019,ALL
65018,C1853833,0.93,1.00,NULL,2004,2017,ALL
65125,C1840391,0.60,1.00,NULL,2001,2005,ALL
65125,C2752089,0.60,1.00,NULL,2001,2006,ALL
79001,C0750384,0.80,0.93,strong,2004,2018,ALL
79001,C1843832,0.70,1.00,strong,2004,2011,ALL
79068,C2752001,0.70,1.00,NULL,2009,2016,ALL
79092,C0032027,0.80,1.00,NULL,2012,2019,ALL
79092,C0033860,0.70,0.95,strong,2003,2019,ALL
79092,C1864497,0.81,1.00,strong,2012,2018,ALL
79147,C0265221,0.80,1.00,strong,2001,2018,ALL
79147,C1846672,0.95,1.00,strong,2000,2018,ALL
79147,C1847759,0.96,1.00,NULL,2000,2016,ALL
79147,C3150413,0.60,1.00,NULL,2000,2016,ALL
79577,C0687150,0.80,0.95,strong,2002,2019,ALL
79577,C1704981,0.80,1.00,definitive,1990,2020,ALL
79577,C1840402,0.70,1.00,strong,2002,2019,ALL
79577,C4551961,0.60,0.97,NULL,1993,2020,ALL
79581,C3553538,0.70,1.00,definitive,2010,2017,ALL
79648,C1855081,0.76,1.00,strong,2002,2014,ALL
79728,C0006142,0.80,0.97,NULL,2006,2020,ALL
79728,C0346153,0.70,0.94,definitive,2006,2019,ALL
79728,C0678222,0.70,0.96,NULL,2007,2020,ALL
79728,C1835817,0.71,1.00,definitive,2007,2018,ALL
79813,C0795833,1.00,1.00,definitive,2006,2019,ALL
79947,C3151227,0.70,1.00,NULL,2011,2017,ALL
79947,C4693376,0.60,1.00,strong,2016,2017,ALL
80025,C0018523,0.80,0.99,NULL,2001,2019,ALL
80025,C1846582,0.62,1.00,NULL,2002,2006,ALL
80184,C0339527,0.70,1.00,strong,2006,2019,ALL
80184,C1857779,0.70,1.00,NULL,2006,2018,ALL
80184,C1857780,0.91,1.00,NULL,2006,2019,ALL
80184,C1857821,0.80,1.00,NULL,2006,2018,ALL
80184,C1970161,0.61,1.00,NULL,2006,2018,ALL
80184,C2673874,0.60,1.00,NULL,2006,2018,ALL
80204,C4748135,0.60,1.00,NULL,2006,2018,ALL
80781,C1849409,0.70,1.00,strong,2000,2018,ALL
80781,C4551775,0.60,1.00,NULL,2000,2017,ALL
83990,C0006142,0.80,0.95,NULL,2001,2020,ALL
83990,C0015625,0.70,0.96,strong,2005,2019,ALL
83990,C0678222,0.70,0.95,NULL,2003,2020,ALL
83990,C1140680,0.70,0.91,NULL,2006,2020,ALL
83990,C1836860,0.76,1.00,definitive,2004,2018,ALL
84061,C3275445,0.73,1.00,NULL,2011,2020,ALL
84062,C0036341,0.60,0.95,NULL,2002,2019,ALL
84062,C0079504,0.61,1.00,strong,2003,2019,ALL
84062,C3279756,0.80,1.00,NULL,1991,2017,ALL
84634,C3553841,0.90,1.00,NULL,2003,2014,ALL
84634,C3805879,0.60,1.00,strong,2008,2013,ALL
84876,C0410207,0.60,1.00,NULL,2014,2020,ALL
84876,C2748568,0.70,1.00,strong,2005,2009,ALL
84876,C4014557,0.60,1.00,strong,2014,2017,ALL
84896,C4693933,0.60,1.00,NULL,2017,2018,ALL
85358,C0036341,0.70,1.00,NULL,2010,2019,ALL
85358,C1510586,0.70,0.98,NULL,2007,2020,ALL
85358,C1853490,1.00,1.00,definitive,2001,2020,ALL
85480,C0011615,0.60,1.00,NULL,2002,2020,ALL
93986,C0750927,0.80,1.00,NULL,2001,2019,ALL
112476,C1853995,0.70,1.00,NULL,2011,2015,ALL
112476,C1865926,0.80,0.96,definitive,2000,2017,ALL
112476,C4552000,0.80,0.97,NULL,2008,2020,ALL
112744,C3151405,0.70,1.00,moderate,2011,2011,ALL
114548,C0268390,0.80,0.98,strong,2000,2019,ALL
114548,C0343068,0.80,1.00,NULL,2001,2017,ALL
114548,C0409818,1.00,1.00,NULL,2002,2019,ALL
114548,C4521680,0.60,1.00,strong,2017,2018,ALL
114548,C4551895,0.90,1.00,strong,2001,2018,ALL
116085,C0473219,0.80,0.97,NULL,2002,2019,ALL
116519,C0020480,0.61,1.00,strong,2005,2016,ALL
116519,C0020481,0.72,1.00,strong,2005,2018,ALL
116519,C0020557,0.70,0.97,NULL,2002,2020,ALL
120892,C1846862,0.93,1.00,NULL,2004,2019,ALL
121278,C0011581,0.60,1.00,NULL,2005,2019,ALL
148738,C0268060,0.70,1.00,NULL,2000,2020,ALL
148738,C1865614,0.90,1.00,NULL,2004,2016,ALL
149233,C0009324,0.70,0.98,NULL,2006,2020,ALL
149233,C0010346,0.70,0.95,NULL,2006,2020,ALL
164656,C0085576,0.80,1.00,NULL,2008,2019,ALL
170302,C0393706,0.78,0.94,definitive,2007,2018,ALL
170302,C0796124,0.70,1.00,strong,2002,2004,ALL
170302,C0796244,0.70,1.00,strong,2002,2015,ALL
170302,C0796250,0.74,1.00,strong,1996,2015,ALL
170302,C1846171,0.74,1.00,NULL,2002,2016,ALL
170302,C1846172,0.60,1.00,moderate,2004,2004,ALL
170302,C3463992,0.70,1.00,definitive,2002,2018,ALL
170302,C4552072,0.70,0.96,definitive,2002,2018,ALL
171023,C0349639,0.60,1.00,limited,2010,2018,ALL
171023,C0796232,0.80,0.93,NULL,2011,2019,ALL
171023,C3463824,0.80,0.96,NULL,2009,2019,ALL
201163,C0007134,0.90,0.92,strong,2002,2020,ALL
201163,C0279702,0.90,0.94,NULL,2002,2020,ALL
201163,C0346010,1.00,0.97,definitive,2002,2020,ALL
201163,C0740457,0.60,1.00,strong,2002,2018,ALL
201163,C1378703,0.60,1.00,strong,2002,2018,ALL
203228,C0002736,0.80,0.99,limited,2009,2020,ALL
203228,C3888102,0.80,1.00,NULL,2012,2020,ALL
255738,C0020443,0.70,0.97,strong,2003,2020,ALL
255738,C1863551,0.70,1.00,strong,2003,2017,ALL
259266,C1837501,0.61,1.00,strong,2002,2018,ALL
259266,C3711387,0.70,1.00,strong,2000,2018,ALL
283120,C0004903,0.60,0.95,limited,1994,2017,ALL
283120,C0027708,0.63,1.00,NULL,2005,2013,ALL
283120,C0175693,0.60,1.00,limited,1996,2015,ALL
340061,C4014722,0.74,1.00,strong,2014,2019,ALL
345611,C0010346,0.70,0.94,NULL,2007,2020,ALL
387715,C0242383,0.70,0.95,limited,2005,2019,ALL
389421,C0027819,0.90,1.00,NULL,2012,2020,ALL
406987,C4225233,0.70,1.00,moderate,2015,2015,ALL
407053,C3888123,0.60,1.00,moderate,2018,2018,ALL
653361,C1856251,0.70,1.00,strong,2000,2013,ALL
727897,C1800706,0.70,0.95,limited,2011,2019,ALL
729238,C1800706,0.74,1.00,NULL,2009,2017,ALL
100288687,C0238288,0.60,0.99,NULL,2006,2019,ALL
100506658,C3489725,0.62,1.00,strong,2010,2016,ALL
100506658,C4552078,0.70,1.00,NULL,2010,2013,ALL
